Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"K Qiao, H Yan, X Jiang, X Dong, ...",Research and Design of Robot Application System Security Protection in Electric Power Business Hall based on Artificial Intelligence,2020,… Conference on Energy …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9346636/,,34,2025-03-27 20:21:38,,,,,,,,,0,0,0,5,5,"… The level of electricity power supply and customer … electric power business hall transforms, through optimising the hardware and software system, increasing the number of smart robot …",,"https://scholar.google.com/scholar?q=related:H2RvHBzWQBcJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
3,"J Bijak, T Trawiński, M Szczygieł",Power Buoy represented by the kinematic chain of a robot,2020,Przegląd Elektrotechniczny,pe.org.pl,http://pe.org.pl/articles/2020/4/14.pdf,"https://scholar.google.com/scholar?cites=14831986193228354629&as_sdt=2005&sciodt=0,5&hl=en",35,2025-03-27 20:21:38,PDF,,,,,,,,3,0.6,1,3,5,… chain of a robot and therefore the … software like Matlab [10-14]. Following this similarity we can assume that comparing the Power Buoy kinematic chain to the kinematic chain of a robot …,http://pe.org.pl/articles/2020/4/14.pdf,"https://scholar.google.com/scholar?q=related:RdTfCNzM1c0J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
0,H Chen,Design of a small logistics robot system based on solar energy,2020,E3S Web of Conferences,e3s-conferences.org,https://www.e3s-conferences.org/articles/e3sconf/abs/2020/64/e3sconf_icrteg2020_02001/e3sconf_icrteg2020_02001.html,,36,2025-03-27 20:21:38,,,,,,,,,0,0,0,1,5,"… and communities, generating energy from the distribution of battery cars and motorcycles. … -based logistics robot, hoping to make campus takeaway delivery more energy-efficient, …",https://www.e3s-conferences.org/articles/e3sconf/pdf/2020/64/e3sconf_icrteg2020_02001.pdf,"https://scholar.google.com/scholar?q=related:fBAj3R3OZ3UJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
13,"Y Chen, T Zhao, S Dian, X Zeng, H Wang",Balance adjustment of power-line inspection robot using general type-2 fractional order fuzzy PID controller,2020,Symmetry,mdpi.com,https://www.mdpi.com/2073-8994/12/3/479,"https://scholar.google.com/scholar?cites=15854095445390835321&as_sdt=2005&sciodt=0,5&hl=en",37,2025-03-27 20:21:38,HTML,,,,,,,,13,2.6,3,5,5,"… where u i is the torque acting on the ith generalized coordinate, K is the kinetic energy of the PLI robot, P is the potential energy of the PLI robot. The K and P can be denoted as …",https://www.mdpi.com/2073-8994/12/3/479,"https://scholar.google.com/scholar?q=related:eb6oGc8PBdwJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
1,"D Chen, J Zhang, X Weng, Y Zhang, ...",Analysis of stiffness and energy consumption of nonlinear elastic joint legged robot,2020,Applied Bionics and …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1155/2020/8894399,"https://scholar.google.com/scholar?cites=5537373569158436030&as_sdt=2005&sciodt=0,5&hl=en",38,2025-03-27 20:21:38,,10.1155/2020/8894399,,,,,,,1,0.2,0,5,5,"… Using Adams software for simulation experiments, the experimental model was modeled in Creo software and imported into Adams, as shown in Figure 4. After removing the …",https://onlinelibrary.wiley.com/doi/pdf/10.1155/2020/8894399,"https://scholar.google.com/scholar?q=related:vlRTQuyz2EwJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
3,"N Lv, X Zhu, Y Ding, X Meng",Identification of friction parameters of robot joints based on energy consumption model,2020,Journal of Physics: Conference …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1673/1/012049/meta,"https://scholar.google.com/scholar?cites=11111795148051795392&as_sdt=2005&sciodt=0,5&hl=en",39,2025-03-27 20:21:38,,10.1088/1742-6596/1673/1/012049,,,,,,,3,0.6,1,4,5,"… Using Matlab software for simulation, the fitted … actual energy consumption measurement scheme, and realizes the identification of the joint friction torque parameter of the IRB140 robot’…",https://iopscience.iop.org/article/10.1088/1742-6596/1673/1/012049/pdf,"https://scholar.google.com/scholar?q=related:wE2JeNAGNZoJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
7,"M Turanli, H Temeltas",Multi-robot energy-efficient coverage control with hopfield networks,2020,Stud. Inform. Control,sic.ici.ro,https://sic.ici.ro/documents/183/Art.-4-Issue-2-SIC-2020.pdf,"https://scholar.google.com/scholar?cites=7068366932078430167&as_sdt=2005&sciodt=0,5&hl=en",40,2025-03-27 20:21:38,PDF,,,,,,,,7,1.4,4,2,5,… a trade-off between the coverage time and energy consumption of the agents can be made. … -robot coverage collaboration according to the different actuation capabilities and energy-…,https://sic.ici.ro/documents/183/Art.-4-Issue-2-SIC-2020.pdf,"https://scholar.google.com/scholar?q=related:1wenYEbiF2IJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
0,"JDM Polo, JHA Alcantara",Stability Analysis Of Locomotion Using Normalized Dynamic Energy Stability Margin For a Hexapod Robot ROMERIN,2020,2020 IEEE Congreso Bienal de …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9505435/,,41,2025-03-27 20:21:38,,,,,,,,,0,0,0,2,5,"… robot was made using the data reported by [6] and by the assembly manual of the hexapod robot XYZ Bolide Y-01, the latter is the base robot used … robot developed in a CAD software is …",,"https://scholar.google.com/scholar?q=related:gxMb8HCo3g8J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
5,"Y Liu, G Calderoni, RI Bahar",Hardware acceleration of monte-carlo sampling for energy efficient robust robot manipulation,2020,2020 30th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9221518/,"https://scholar.google.com/scholar?cites=10259171342022163046&as_sdt=2005&sciodt=0,5&hl=en",42,2025-03-27 20:21:38,,,,,,,,,5,1,2,3,5,"… energy constraints. In this paper, we investigate 6 degree-of-freedom (6DoF) pose estimation for robot … mobile robots, where runtime and energy consumption are tightly constrained. To …",https://arxiv.org/pdf/2007.07425,"https://scholar.google.com/scholar?q=related:ZjoZ6_rlX44J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
1,"P Escobedo, M Ntagios, R Dahiya",Electronic Skin with Energy Autonomous Proximity Sensing for Human-Robot Interaction,2020,2020 IEEE SENSORS,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9278896/,"https://scholar.google.com/scholar?cites=16673001380836058140&as_sdt=2005&sciodt=0,5&hl=en",43,2025-03-27 20:21:38,,,,,,,,,1,0.2,0,3,5,… energy autonomous proximity sensors. The eSkin contains an array of miniaturized solar cells to generate energy … been integrated in an industrial robot arm UR5 and proximity sensing …,https://eprints.gla.ac.uk/222593/1/222593.pdf,"https://scholar.google.com/scholar?q=related:HKRUJGtmYucJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
0,"L Qin, Z Zheng, S Diao",Intelligent Identification Method for Processing Target of Ceramic Green Grinding Robot,2020,2020 International Workshop on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9221760/,,44,2025-03-27 20:21:38,,,,,,,,,0,0,0,3,5,"… extraction of robot target information, a method for extracting ceramic green body processing … for the automatic extraction of the operation target of the ceramic green grinding robot. …",,"https://scholar.google.com/scholar?q=related:2ndTqmGUW1MJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
1,"A Nagchaudhuri, JR Pandya, M Mitra, ...","Education and Research at the Nexus of Food, Energy, and Water with a 3-Axis Farming Robot",2020,2020 ASEE Virtual …,peer.asee.org,https://peer.asee.org/education-and-research-at-the-nexus-of-food-energy-and-water-with-a-3-axis-farming-robot,"https://scholar.google.com/scholar?cites=2960698537292647605&as_sdt=2005&sciodt=0,5&hl=en",45,2025-03-27 20:21:38,HTML,,,,,,,,1,0.2,0,4,5,"… It is, in essence, a three-axis Cartesian robot quite similar to a 3D printer that runs on … Some of the pitfalls and successes during the installation of both the hardware and software of the …",https://peer.asee.org/education-and-research-at-the-nexus-of-food-energy-and-water-with-a-3-axis-farming-robot,"https://scholar.google.com/scholar?q=related:tcxYGqKDFikJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
4,"R Singh, GK Chadha, V Deep, ...",Self-power generating indoor air purifier robot,2020,… Journal of Computing …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/2ebf/d25394992ef480dc913073c3505c7cd29027.pdf,"https://scholar.google.com/scholar?cites=17113881046992266498&as_sdt=2005&sciodt=0,5&hl=en",46,2025-03-27 20:21:38,PDF,,,,,,,,4,0.8,1,4,5,"… This paper proposes a self-power generating air purifier robot, … this robot can be utilized both by urban and rural area people. The robot has four components namely, renewable energy …",https://pdfs.semanticscholar.org/2ebf/d25394992ef480dc913073c3505c7cd29027.pdf,"https://scholar.google.com/scholar?q=related:AqVDliO4gO0J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
7,"MR Vezvari, A Nikoobin, A Ghoddosian",Zero-power balancing a two-link robot manipulator for a predefined point-to-point task,2020,Journal of Mechanical Science …,Springer,https://link.springer.com/article/10.1007/s12206-020-0533-5,"https://scholar.google.com/scholar?cites=1121562012407665363&as_sdt=2005&sciodt=0,5&hl=en",47,2025-03-27 20:21:38,,10.1007/s12206-020-0533-5,,,,,,,7,1.4,2,3,5,… “zero-power balancing” (ZPB) method is presented for a two-link robot manipulator (TLRM) … This TPBVP is solved using the bvp4c command in MATLAB software to determine the state …,,"https://scholar.google.com/scholar?q=related:05IhP7WWkA8J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
3,"W Xiong, S Yang, Z Zhang, L Chen, ...",Research on image recognition of power inspection robot based on improved YOLOv3 model,2020,Journal of Physics …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1486/4/042034/meta,"https://scholar.google.com/scholar?cites=14823612296453227779&as_sdt=2005&sciodt=0,5&hl=en",48,2025-03-27 20:21:38,,10.1088/1742-6596/1486/4/042034,,,,,,,3,0.6,1,5,5,"… NVIDIA JetsonTX2, which has high performance, low power consumption, small size, etc., … of the robot. Firstly, we collect samples of typical equipment commonly used in power systems, …",https://iopscience.iop.org/article/10.1088/1742-6596/1486/4/042034/pdf,"https://scholar.google.com/scholar?q=related:AwU1QtgMuM0J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
2,"L Cheng, H Huan, Y Ke",Elastic-plastic analysis and riveting energy control for dual-robot pneumatic riveting system,2020,Proceedings of the Institution of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0954406219897934,"https://scholar.google.com/scholar?cites=17323436070810357901&as_sdt=2005&sciodt=0,5&hl=en",49,2025-03-27 20:21:38,,10.1177/0954406219897934,,,,,,,2,0.4,1,3,5,"… bending in the dual-robot pneumatic riveting system and the … dynamic simulation and dual-robot pneumatic riveting cell for … knowledge of energy effect of dual-robot pneumatic riveting, …",,"https://scholar.google.com/scholar?q=related:jRDXqVI1afAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
0,"H Xie, L Huang, W Wu",Indoor Positioning System based on Visible Light Communication for Mobile Robot in Nuclear Power Plant,2020,arXiv preprint arXiv:2011.07771,arxiv.org,https://arxiv.org/abs/2011.07771,,50,2025-03-27 20:21:38,,,,,,,,,0,0,0,3,5,"… Considering that some extreme environments require robot to be equipped with a precise … in the nuclear power plant, the proposed system can strengthen the safety of mobile robot and …",https://arxiv.org/pdf/2011.07771,"https://scholar.google.com/scholar?q=related:Xqex-N7US9IJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
1,"RH Kabir, K Lee",Efficient multi-robot exploration with energy constraint based on optimal transport theory,2020,arXiv preprint arXiv:2009.00862,arxiv.org,https://arxiv.org/abs/2009.00862,"https://scholar.google.com/scholar?cites=931032870018088670&as_sdt=2005&sciodt=0,5&hl=en",51,2025-03-27 20:21:38,,,,,,,,,1,0.2,1,2,5,"… the proposed methods as the software. … -robot exploration scheme, considering the robot energy constraint based on the optimal transport theory. In practice, all agents have finite energy…",https://arxiv.org/pdf/2009.00862,"https://scholar.google.com/scholar?q=related:3v6jY3ax6wwJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
2,JD Zult,Achieving stable and safe physical interaction for a fully actuated aerial robot using energy tank-based interaction control,2020,,essay.utwente.nl,https://essay.utwente.nl/81295/,"https://scholar.google.com/scholar?cites=13851741033396278375&as_sdt=2005&sciodt=0,5&hl=en",52,2025-03-27 20:21:38,,,,,,,,,2,0.4,2,1,5,"… passive environment, the total energy in the combined system of a passive robot interacting … the controller and the robot through the actuators could be modeled by power ports as well. …",http://essay.utwente.nl/81295/1/Zult_MA_EEMCS.pdf,"https://scholar.google.com/scholar?q=related:Z5RJiBRFO8AJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
2,"RF Fung, TL Wu","Dynamic formulation, identification and energy-saving control for an LCD glass-handling robot system",2020,International Journal of Dynamics and Control,Springer,https://link.springer.com/article/10.1007/s40435-018-0470-7,"https://scholar.google.com/scholar?cites=14773383668375212289&as_sdt=2005&sciodt=0,5&hl=en",53,2025-03-27 20:21:38,,10.1007/s40435-018-0470-7,,,,,,,2,0.4,1,2,5,"In this paper, dynamic formulation, system identification and motion control for a liquid crystal display (LCD) glass-handling robot system are studied. Hamilton’s principle is employed to …",,"https://scholar.google.com/scholar?q=related:AdEPdCyaBc0J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
0,DHE Tan,Lightweight hydraulic power transmission for human-robot interaction,2020,,dr.ntu.edu.sg,https://dr.ntu.edu.sg/handle/10356/140010,,54,2025-03-27 20:21:38,,,,,,,,,0,0,0,1,5,"… , including a safer human-robot interaction. Many actuation … , a script-based modelling software, will be elaborated in … system which has hydraulic power transmission while ensuring …",,"https://scholar.google.com/scholar?q=related:MkJY3D7SzhIJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020&as_vis=1"
